local_site,DateTime,mmt_num,SM
MRS1,9/25/2018 10:00,1,-0.0128
MRS1,9/25/2018 10:00,2,-0.0135
MRS1,9/25/2018 10:00,3,-0.0026
MRS1,9/25/2018 10:00,4,0.0286
MRS1,9/25/2018 10:00,5,-0.0222
MRS11,9/25/2018 10:00,1,0.1383
MRS11,9/25/2018 10:00,2,-0.02
MRS11,9/25/2018 10:00,3,0.1288
MRS11,9/25/2018 10:00,4,0.0693
MRS11,9/25/2018 10:00,5,0.0337
MRS13A,9/25/2018 10:00,1,-0.0469
MRS13A,9/25/2018 10:00,2,0.046
MRS13A,9/25/2018 10:00,3,-0.0636
MRS13A,9/25/2018 10:00,4,0.0446
MRS13A,9/25/2018 10:00,5,-0.0244
MRS1,9/25/2018 11:00,1,-0.0121
MRS1,9/25/2018 11:00,2,-0.0121
MRS1,9/25/2018 11:00,3,-0.0019
MRS1,9/25/2018 11:00,4,0.0293
MRS1,9/25/2018 11:00,5,-0.0215
MRS11,9/25/2018 11:00,1,0.1492
MRS11,9/25/2018 11:00,2,-0.0171
MRS11,9/25/2018 11:00,3,0.1267
MRS11,9/25/2018 11:00,4,0.0686
MRS11,9/25/2018 11:00,5,0.0388
MRS13A,9/25/2018 11:00,1,-0.0476
MRS13A,9/25/2018 11:00,2,0.0475
MRS13A,9/25/2018 11:00,3,-0.0636
MRS13A,9/25/2018 11:00,4,0.0453
MRS13A,9/25/2018 11:00,5,-0.0244
MRS1,9/25/2018 12:00,1,-0.0106
MRS1,9/25/2018 12:00,2,-0.0121
MRS1,9/25/2018 12:00,3,-0.0012
MRS1,9/25/2018 12:00,4,0.0293
MRS1,9/25/2018 12:00,5,-0.0215
MRS11,9/25/2018 12:00,1,0.1528
MRS11,9/25/2018 12:00,2,-0.02
MRS11,9/25/2018 12:00,3,0.1288
MRS11,9/25/2018 12:00,4,0.0686
MRS11,9/25/2018 12:00,5,0.0431
MRS13A,9/25/2018 12:00,1,-0.0462
MRS13A,9/25/2018 12:00,2,0.0475
MRS13A,9/25/2018 12:00,3,-0.0622
MRS13A,9/25/2018 12:00,4,0.0446
MRS13A,9/25/2018 12:00,5,-0.0251
MRS1,9/25/2018 13:00,1,-0.0106
MRS1,9/25/2018 13:00,2,-0.0106
MRS1,9/25/2018 13:00,3,-4.00E-04
MRS1,9/25/2018 13:00,4,0.0293
MRS1,9/25/2018 13:00,5,-0.0208
MRS11,9/25/2018 13:00,1,0.1608
MRS11,9/25/2018 13:00,2,-0.0208
MRS11,9/25/2018 13:00,3,0.1281
MRS11,9/25/2018 13:00,4,0.0686
MRS11,9/25/2018 13:00,5,0.0468
MRS13A,9/25/2018 13:00,1,-0.0469
MRS13A,9/25/2018 13:00,2,0.0482
MRS13A,9/25/2018 13:00,3,-0.0614
MRS13A,9/25/2018 13:00,4,0.0446
MRS13A,9/25/2018 13:00,5,-0.0237
MRS1,9/25/2018 14:00,1,-0.0113
MRS1,9/25/2018 14:00,2,-0.0113
MRS1,9/25/2018 14:00,3,-0.0012
MRS1,9/25/2018 14:00,4,0.0293
MRS1,9/25/2018 14:00,5,-0.0222
MRS11,9/25/2018 14:00,1,0.1601
MRS11,9/25/2018 14:00,2,-0.0193
MRS11,9/25/2018 14:00,3,0.1288
MRS11,9/25/2018 14:00,4,0.0664
MRS11,9/25/2018 14:00,5,0.0475
MRS13A,9/25/2018 14:00,1,-0.0433
MRS13A,9/25/2018 14:00,2,0.0482
MRS13A,9/25/2018 14:00,3,-0.0607
MRS13A,9/25/2018 14:00,4,0.046
MRS13A,9/25/2018 14:00,5,-0.0273
MRS1,9/25/2018 15:00,1,-0.0106
MRS1,9/25/2018 15:00,2,-0.0113
MRS1,9/25/2018 15:00,3,-0.0012
MRS1,9/25/2018 15:00,4,0.0301
MRS1,9/25/2018 15:00,5,-0.0237
MRS11,9/25/2018 15:00,1,0.1572
MRS11,9/25/2018 15:00,2,-0.02
MRS11,9/25/2018 15:00,3,0.1296
MRS11,9/25/2018 15:00,4,0.0649
MRS11,9/25/2018 15:00,5,0.0417
MRS13A,9/25/2018 15:00,1,-0.0469
MRS13A,9/25/2018 15:00,2,0.0482
MRS13A,9/25/2018 15:00,3,-0.0607
MRS13A,9/25/2018 15:00,4,0.0446
MRS13A,9/25/2018 15:00,5,-0.0288
MRS1,9/25/2018 16:00,1,-0.0092
MRS1,9/25/2018 16:00,2,-0.0113
MRS1,9/25/2018 16:00,3,3.00E-04
MRS1,9/25/2018 16:00,4,0.0293
MRS1,9/25/2018 16:00,5,-0.0237
MRS11,9/25/2018 16:00,1,0.1543
MRS11,9/25/2018 16:00,2,-0.0215
MRS11,9/25/2018 16:00,3,0.1303
MRS11,9/25/2018 16:00,4,0.0613
MRS11,9/25/2018 16:00,5,0.033
MRS13A,9/25/2018 16:00,1,-0.0476
MRS13A,9/25/2018 16:00,2,0.0475
MRS13A,9/25/2018 16:00,3,-0.0622
MRS13A,9/25/2018 16:00,4,0.0439
MRS13A,9/25/2018 16:00,5,-0.0309
MRS1,9/25/2018 17:00,1,-0.0099
MRS1,9/25/2018 17:00,2,-0.0128
MRS1,9/25/2018 17:00,3,-4.00E-04
MRS1,9/25/2018 17:00,4,0.0301
MRS1,9/25/2018 17:00,5,-0.0237
MRS11,9/25/2018 17:00,1,0.1514
MRS11,9/25/2018 17:00,2,-0.0222
MRS11,9/25/2018 17:00,3,0.1267
MRS11,9/25/2018 17:00,4,0.0598
MRS11,9/25/2018 17:00,5,0.0293
MRS13A,9/25/2018 17:00,1,-0.0484
MRS13A,9/25/2018 17:00,2,0.0475
MRS13A,9/25/2018 17:00,3,-0.0629
MRS13A,9/25/2018 17:00,4,0.0439
MRS13A,9/25/2018 17:00,5,-0.0317
MRS1,9/25/2018 18:00,1,-0.0099
MRS1,9/25/2018 18:00,2,-0.0128
MRS1,9/25/2018 18:00,3,-0.0026
MRS1,9/25/2018 18:00,4,0.0279
MRS1,9/25/2018 18:00,5,-0.0237
MRS11,9/25/2018 18:00,1,0.1492
MRS11,9/25/2018 18:00,2,-0.023
MRS11,9/25/2018 18:00,3,0.1252
MRS11,9/25/2018 18:00,4,0.0577
MRS11,9/25/2018 18:00,5,0.0286
MRS13A,9/25/2018 18:00,1,-0.0498
MRS13A,9/25/2018 18:00,2,0.0468
MRS13A,9/25/2018 18:00,3,-0.0636
MRS13A,9/25/2018 18:00,4,0.0439
MRS13A,9/25/2018 18:00,5,-0.0331
MRS1,9/25/2018 19:00,1,-0.0099
MRS1,9/25/2018 19:00,2,-0.0128
MRS1,9/25/2018 19:00,3,-0.0026
MRS1,9/25/2018 19:00,4,0.0286
MRS1,9/25/2018 19:00,5,-0.0222
MRS11,9/25/2018 19:00,1,0.1485
MRS11,9/25/2018 19:00,2,-0.0237
MRS11,9/25/2018 19:00,3,0.1245
MRS11,9/25/2018 19:00,4,0.0562
MRS11,9/25/2018 19:00,5,0.0279
MRS13A,9/25/2018 19:00,1,-0.0498
MRS13A,9/25/2018 19:00,2,0.046
MRS13A,9/25/2018 19:00,3,-0.0644
MRS13A,9/25/2018 19:00,4,0.0439
MRS13A,9/25/2018 19:00,5,-0.0331
MRS1,9/25/2018 20:00,1,-0.0106
MRS1,9/25/2018 20:00,2,-0.0135
MRS1,9/25/2018 20:00,3,-0.0019
MRS1,9/25/2018 20:00,4,0.0279
MRS1,9/25/2018 20:00,5,-0.0222
MRS11,9/25/2018 20:00,1,0.147
MRS11,9/25/2018 20:00,2,-0.0251
MRS11,9/25/2018 20:00,3,0.1238
MRS11,9/25/2018 20:00,4,0.0569
MRS11,9/25/2018 20:00,5,0.0272
MRS13A,9/25/2018 20:00,1,-0.0506
MRS13A,9/25/2018 20:00,2,0.0453
MRS13A,9/25/2018 20:00,3,-0.0651
MRS13A,9/25/2018 20:00,4,0.0431
MRS13A,9/25/2018 20:00,5,-0.0324
MRS1,9/25/2018 21:00,1,-0.0106
MRS1,9/25/2018 21:00,2,-0.0135
MRS1,9/25/2018 21:00,3,-0.0012
MRS1,9/25/2018 21:00,4,0.0279
MRS1,9/25/2018 21:00,5,-0.0215
MRS11,9/25/2018 21:00,1,0.1463
MRS11,9/25/2018 21:00,2,-0.0244
MRS11,9/25/2018 21:00,3,0.123
MRS11,9/25/2018 21:00,4,0.0562
MRS11,9/25/2018 21:00,5,0.0279
MRS13A,9/25/2018 21:00,1,-0.0506
MRS13A,9/25/2018 21:00,2,0.046
MRS13A,9/25/2018 21:00,3,-0.0651
MRS13A,9/25/2018 21:00,4,0.0431
MRS13A,9/25/2018 21:00,5,-0.0317
MRS1,9/25/2018 22:00,1,-0.0106
MRS1,9/25/2018 22:00,2,-0.0135
MRS1,9/25/2018 22:00,3,-0.0019
MRS1,9/25/2018 22:00,4,0.0279
MRS1,9/25/2018 22:00,5,-0.0215
MRS11,9/25/2018 22:00,1,0.1463
MRS11,9/25/2018 22:00,2,-0.0244
MRS11,9/25/2018 22:00,3,0.1238
MRS11,9/25/2018 22:00,4,0.0562
MRS11,9/25/2018 22:00,5,0.0286
MRS13A,9/25/2018 22:00,1,-0.0506
MRS13A,9/25/2018 22:00,2,0.0453
MRS13A,9/25/2018 22:00,3,-0.0644
MRS13A,9/25/2018 22:00,4,0.0431
MRS13A,9/25/2018 22:00,5,-0.0309
MRS1,9/25/2018 23:00,1,-0.0113
MRS1,9/25/2018 23:00,2,-0.0135
MRS1,9/25/2018 23:00,3,-0.0012
MRS1,9/25/2018 23:00,4,0.0279
MRS1,9/25/2018 23:00,5,-0.0215
MRS11,9/25/2018 23:00,1,0.1441
MRS11,9/25/2018 23:00,2,-0.0259
MRS11,9/25/2018 23:00,3,0.1238
MRS11,9/25/2018 23:00,4,0.0562
MRS11,9/25/2018 23:00,5,0.0286
MRS13A,9/25/2018 23:00,1,-0.0513
MRS13A,9/25/2018 23:00,2,0.0453
MRS13A,9/25/2018 23:00,3,-0.0658
MRS13A,9/25/2018 23:00,4,0.0431
MRS13A,9/25/2018 23:00,5,-0.0302
MRS1,9/26/2018 0:00,1,-0.0113
MRS1,9/26/2018 0:00,2,-0.0135
MRS1,9/26/2018 0:00,3,-0.0019
MRS1,9/26/2018 0:00,4,0.0286
MRS1,9/26/2018 0:00,5,-0.0215
MRS11,9/26/2018 0:00,1,0.1426
MRS11,9/26/2018 0:00,2,-0.0251
MRS11,9/26/2018 0:00,3,0.1238
MRS11,9/26/2018 0:00,4,0.0555
MRS11,9/26/2018 0:00,5,0.0293
MRS13A,9/26/2018 0:00,1,-0.0513
MRS13A,9/26/2018 0:00,2,0.046
MRS13A,9/26/2018 0:00,3,-0.0658
MRS13A,9/26/2018 0:00,4,0.0431
MRS13A,9/26/2018 0:00,5,-0.0288
MRS1,9/26/2018 1:00,1,-0.0113
MRS1,9/26/2018 1:00,2,-0.0135
MRS1,9/26/2018 1:00,3,-0.0019
MRS1,9/26/2018 1:00,4,0.0279
MRS1,9/26/2018 1:00,5,-0.02
MRS11,9/26/2018 1:00,1,0.1397
MRS11,9/26/2018 1:00,2,-0.0244
MRS11,9/26/2018 1:00,3,0.123
MRS11,9/26/2018 1:00,4,0.0555
MRS11,9/26/2018 1:00,5,0.0293
MRS13A,9/26/2018 1:00,1,-0.052
MRS13A,9/26/2018 1:00,2,0.0453
MRS13A,9/26/2018 1:00,3,-0.0658
MRS13A,9/26/2018 1:00,4,0.0431
MRS13A,9/26/2018 1:00,5,-0.028
MRS1,9/26/2018 2:00,1,-0.0121
MRS1,9/26/2018 2:00,2,-0.0135
MRS1,9/26/2018 2:00,3,-0.0019
MRS1,9/26/2018 2:00,4,0.0279
MRS1,9/26/2018 2:00,5,-0.02
MRS11,9/26/2018 2:00,1,0.1376
MRS11,9/26/2018 2:00,2,-0.0244
MRS11,9/26/2018 2:00,3,0.123
MRS11,9/26/2018 2:00,4,0.0555
MRS11,9/26/2018 2:00,5,0.0301
MRS13A,9/26/2018 2:00,1,-0.0513
MRS13A,9/26/2018 2:00,2,0.046
MRS13A,9/26/2018 2:00,3,-0.0658
MRS13A,9/26/2018 2:00,4,0.0431
MRS13A,9/26/2018 2:00,5,-0.028
MRS1,9/26/2018 3:00,1,-0.0121
MRS1,9/26/2018 3:00,2,-0.0135
MRS1,9/26/2018 3:00,3,-0.0019
MRS1,9/26/2018 3:00,4,0.0286
MRS1,9/26/2018 3:00,5,-0.0193
MRS11,9/26/2018 3:00,1,0.1354
MRS11,9/26/2018 3:00,2,-0.0222
MRS11,9/26/2018 3:00,3,0.123
MRS11,9/26/2018 3:00,4,0.0555
MRS11,9/26/2018 3:00,5,0.0308
MRS13A,9/26/2018 3:00,1,-0.0513
MRS13A,9/26/2018 3:00,2,0.046
MRS13A,9/26/2018 3:00,3,-0.0651
MRS13A,9/26/2018 3:00,4,0.0439
MRS13A,9/26/2018 3:00,5,-0.0273
MRS1,9/26/2018 4:00,1,-0.0113
MRS1,9/26/2018 4:00,2,-0.0135
MRS1,9/26/2018 4:00,3,-0.0019
MRS1,9/26/2018 4:00,4,0.0279
MRS1,9/26/2018 4:00,5,-0.0193
MRS11,9/26/2018 4:00,1,0.1347
MRS11,9/26/2018 4:00,2,-0.023
MRS11,9/26/2018 4:00,3,0.123
MRS11,9/26/2018 4:00,4,0.0555
MRS11,9/26/2018 4:00,5,0.0315
MRS13A,9/26/2018 4:00,1,-0.0513
MRS13A,9/26/2018 4:00,2,0.046
MRS13A,9/26/2018 4:00,3,-0.0651
MRS13A,9/26/2018 4:00,4,0.0446
MRS13A,9/26/2018 4:00,5,-0.0266
MRS1,9/26/2018 5:00,1,-0.0121
MRS1,9/26/2018 5:00,2,-0.0135
MRS1,9/26/2018 5:00,3,-0.0019
MRS1,9/26/2018 5:00,4,0.0279
MRS1,9/26/2018 5:00,5,-0.0186
MRS11,9/26/2018 5:00,1,0.1318
MRS11,9/26/2018 5:00,2,-0.0222
MRS11,9/26/2018 5:00,3,0.123
MRS11,9/26/2018 5:00,4,0.0555
MRS11,9/26/2018 5:00,5,0.0315
MRS13A,9/26/2018 5:00,1,-0.0513
MRS13A,9/26/2018 5:00,2,0.046
MRS13A,9/26/2018 5:00,3,-0.0651
MRS13A,9/26/2018 5:00,4,0.0439
MRS13A,9/26/2018 5:00,5,-0.0266
MRS1,9/26/2018 6:00,1,-0.0121
MRS1,9/26/2018 6:00,2,-0.0135
MRS1,9/26/2018 6:00,3,-0.0026
MRS1,9/26/2018 6:00,4,0.0286
MRS1,9/26/2018 6:00,5,-0.0186
MRS11,9/26/2018 6:00,1,0.1281
MRS11,9/26/2018 6:00,2,-0.0215
MRS11,9/26/2018 6:00,3,0.1223
MRS11,9/26/2018 6:00,4,0.0555
MRS11,9/26/2018 6:00,5,0.0315
MRS13A,9/26/2018 6:00,1,-0.0506
MRS13A,9/26/2018 6:00,2,0.046
MRS13A,9/26/2018 6:00,3,-0.0651
MRS13A,9/26/2018 6:00,4,0.0446
MRS13A,9/26/2018 6:00,5,-0.0273
MRS1,9/26/2018 7:00,1,-0.0106
MRS1,9/26/2018 7:00,2,-0.0135
MRS1,9/26/2018 7:00,3,-0.0019
MRS1,9/26/2018 7:00,4,0.0293
MRS1,9/26/2018 7:00,5,-0.0186
MRS11,9/26/2018 7:00,1,0.1259
MRS11,9/26/2018 7:00,2,-0.0222
MRS11,9/26/2018 7:00,3,0.123
MRS11,9/26/2018 7:00,4,0.0555
MRS11,9/26/2018 7:00,5,0.033
MRS13A,9/26/2018 7:00,1,-0.0506
MRS13A,9/26/2018 7:00,2,0.046
MRS13A,9/26/2018 7:00,3,-0.0651
MRS13A,9/26/2018 7:00,4,0.0446
MRS13A,9/26/2018 7:00,5,-0.0266
MRS1,9/26/2018 8:00,1,-0.0106
MRS1,9/26/2018 8:00,2,-0.0128
MRS1,9/26/2018 8:00,3,-0.0026
MRS1,9/26/2018 8:00,4,0.0272
MRS1,9/26/2018 8:00,5,-0.0179
MRS11,9/26/2018 8:00,1,0.1259
MRS11,9/26/2018 8:00,2,-0.0208
MRS11,9/26/2018 8:00,3,0.1238
MRS11,9/26/2018 8:00,4,0.0555
MRS11,9/26/2018 8:00,5,0.0337
MRS13A,9/26/2018 8:00,1,-0.0498
MRS13A,9/26/2018 8:00,2,0.046
MRS13A,9/26/2018 8:00,3,-0.0636
MRS13A,9/26/2018 8:00,4,0.0446
MRS13A,9/26/2018 8:00,5,-0.0259
MRS1,9/26/2018 9:00,1,-0.0113
MRS1,9/26/2018 9:00,2,-0.0121
MRS1,9/26/2018 9:00,3,-4.00E-04
MRS1,9/26/2018 9:00,4,0.0286
MRS1,9/26/2018 9:00,5,-0.02
MRS11,9/26/2018 9:00,1,0.1267
MRS11,9/26/2018 9:00,2,-0.0186
MRS11,9/26/2018 9:00,3,0.1259
MRS11,9/26/2018 9:00,4,0.0555
MRS11,9/26/2018 9:00,5,0.0352
MRS13A,9/26/2018 9:00,1,-0.0506
MRS13A,9/26/2018 9:00,2,0.0468
MRS13A,9/26/2018 9:00,3,-0.0636
MRS13A,9/26/2018 9:00,4,0.0468
MRS13A,9/26/2018 9:00,5,-0.0259
MRS1,9/26/2018 10:00,1,-0.0113
MRS1,9/26/2018 10:00,2,-0.0113
MRS1,9/26/2018 10:00,3,3.00E-04
MRS1,9/26/2018 10:00,4,0.0286
MRS1,9/26/2018 10:00,5,-0.0186
MRS11,9/26/2018 10:00,1,0.131
MRS11,9/26/2018 10:00,2,-0.0179
MRS11,9/26/2018 10:00,3,0.1281
MRS11,9/26/2018 10:00,4,0.0548
MRS11,9/26/2018 10:00,5,0.0352
MRS13A,9/26/2018 10:00,1,-0.0476
MRS13A,9/26/2018 10:00,2,0.0475
MRS13A,9/26/2018 10:00,3,-0.0629
MRS13A,9/26/2018 10:00,4,0.0453
MRS13A,9/26/2018 10:00,5,-0.0259
MRS1,9/26/2018 11:00,1,-0.0106
MRS1,9/26/2018 11:00,2,-0.0106
MRS1,9/26/2018 11:00,3,3.00E-04
MRS1,9/26/2018 11:00,4,0.0286
MRS1,9/26/2018 11:00,5,-0.0193
MRS11,9/26/2018 11:00,1,0.1456
MRS11,9/26/2018 11:00,2,-0.015
MRS11,9/26/2018 11:00,3,0.1259
MRS11,9/26/2018 11:00,4,0.0548
MRS11,9/26/2018 11:00,5,0.0352
MRS13A,9/26/2018 11:00,1,-0.0491
MRS13A,9/26/2018 11:00,2,0.0475
MRS13A,9/26/2018 11:00,3,-0.0622
MRS13A,9/26/2018 11:00,4,0.0453
MRS13A,9/26/2018 11:00,5,-0.0266
MRS1,9/26/2018 12:00,1,-0.0077
MRS1,9/26/2018 12:00,2,-0.0106
MRS1,9/26/2018 12:00,3,-4.00E-04
MRS1,9/26/2018 12:00,4,0.0293
MRS1,9/26/2018 12:00,5,-0.0193
MRS11,9/26/2018 12:00,1,0.1492
MRS11,9/26/2018 12:00,2,-0.0164
MRS11,9/26/2018 12:00,3,0.1288
MRS11,9/26/2018 12:00,4,0.054
MRS11,9/26/2018 12:00,5,0.0359
MRS13A,9/26/2018 12:00,1,-0.0476
MRS13A,9/26/2018 12:00,2,0.0475
MRS13A,9/26/2018 12:00,3,-0.0614
MRS13A,9/26/2018 12:00,4,0.0453
MRS13A,9/26/2018 12:00,5,-0.0266
MRS1,9/26/2018 13:00,1,-0.0092
MRS1,9/26/2018 13:00,2,-0.0092
MRS1,9/26/2018 13:00,3,3.00E-04
MRS1,9/26/2018 13:00,4,0.0286
MRS1,9/26/2018 13:00,5,-0.02
MRS11,9/26/2018 13:00,1,0.1557
MRS11,9/26/2018 13:00,2,-0.0171
MRS11,9/26/2018 13:00,3,0.1267
MRS11,9/26/2018 13:00,4,0.054
MRS11,9/26/2018 13:00,5,0.0388
MRS13A,9/26/2018 13:00,1,-0.0476
MRS13A,9/26/2018 13:00,2,0.0482
MRS13A,9/26/2018 13:00,3,-0.0614
MRS13A,9/26/2018 13:00,4,0.0446
MRS13A,9/26/2018 13:00,5,-0.0259
MRS1,9/26/2018 14:00,1,-0.0084
MRS1,9/26/2018 14:00,2,-0.0099
MRS1,9/26/2018 14:00,3,3.00E-04
MRS1,9/26/2018 14:00,4,0.0286
MRS1,9/26/2018 14:00,5,-0.0215
MRS11,9/26/2018 14:00,1,0.1535
MRS11,9/26/2018 14:00,2,-0.0164
MRS11,9/26/2018 14:00,3,0.1274
MRS11,9/26/2018 14:00,4,0.0511
MRS11,9/26/2018 14:00,5,0.0359
MRS13A,9/26/2018 14:00,1,-0.044
MRS13A,9/26/2018 14:00,2,0.0482
MRS13A,9/26/2018 14:00,3,-0.0607
MRS13A,9/26/2018 14:00,4,0.0475
MRS13A,9/26/2018 14:00,5,-0.0295
MRS1,9/26/2018 15:00,1,-0.0084
MRS1,9/26/2018 15:00,2,-0.0099
MRS1,9/26/2018 15:00,3,-0.0012
MRS1,9/26/2018 15:00,4,0.0301
MRS1,9/26/2018 15:00,5,-0.0222
MRS11,9/26/2018 15:00,1,0.1514
MRS11,9/26/2018 15:00,2,-0.0186
MRS11,9/26/2018 15:00,3,0.1296
MRS11,9/26/2018 15:00,4,0.0504
MRS11,9/26/2018 15:00,5,0.0301
MRS13A,9/26/2018 15:00,1,-0.0491
MRS13A,9/26/2018 15:00,2,0.0475
MRS13A,9/26/2018 15:00,3,-0.0614
MRS13A,9/26/2018 15:00,4,0.046
MRS13A,9/26/2018 15:00,5,-0.0324
MRS1,9/26/2018 16:00,1,-0.0084
MRS1,9/26/2018 16:00,2,-0.0106
MRS1,9/26/2018 16:00,3,-4.00E-04
MRS1,9/26/2018 16:00,4,0.0272
MRS1,9/26/2018 16:00,5,-0.0237
MRS11,9/26/2018 16:00,1,0.1485
MRS11,9/26/2018 16:00,2,-0.0186
MRS11,9/26/2018 16:00,3,0.1274
MRS11,9/26/2018 16:00,4,0.0475
MRS11,9/26/2018 16:00,5,0.0214
MRS13A,9/26/2018 16:00,1,-0.0498
MRS13A,9/26/2018 16:00,2,0.0475
MRS13A,9/26/2018 16:00,3,-0.0636
MRS13A,9/26/2018 16:00,4,0.0453
MRS13A,9/26/2018 16:00,5,-0.0338
MRS1,9/26/2018 17:00,1,-0.0092
MRS1,9/26/2018 17:00,2,-0.0113
MRS1,9/26/2018 17:00,3,-0.0019
MRS1,9/26/2018 17:00,4,0.0279
MRS1,9/26/2018 17:00,5,-0.0244
MRS11,9/26/2018 17:00,1,0.147
MRS11,9/26/2018 17:00,2,-0.02
MRS11,9/26/2018 17:00,3,0.1245
MRS11,9/26/2018 17:00,4,0.0453
MRS11,9/26/2018 17:00,5,0.0184
MRS13A,9/26/2018 17:00,1,-0.0506
MRS13A,9/26/2018 17:00,2,0.0475
MRS13A,9/26/2018 17:00,3,-0.0644
MRS13A,9/26/2018 17:00,4,0.0446
MRS13A,9/26/2018 17:00,5,-0.0346
MRS1,9/26/2018 18:00,1,-0.0092
MRS1,9/26/2018 18:00,2,-0.0121
MRS1,9/26/2018 18:00,3,-4.00E-04
MRS1,9/26/2018 18:00,4,0.0272
MRS1,9/26/2018 18:00,5,-0.0244
MRS11,9/26/2018 18:00,1,0.1448
MRS11,9/26/2018 18:00,2,-0.0222
MRS11,9/26/2018 18:00,3,0.1238
MRS11,9/26/2018 18:00,4,0.0439
MRS11,9/26/2018 18:00,5,0.0184
MRS13A,9/26/2018 18:00,1,-0.052
MRS13A,9/26/2018 18:00,2,0.0468
MRS13A,9/26/2018 18:00,3,-0.0651
MRS13A,9/26/2018 18:00,4,0.0439
MRS13A,9/26/2018 18:00,5,-0.0346
MRS1,9/26/2018 19:00,1,-0.0099
MRS1,9/26/2018 19:00,2,-0.0121
MRS1,9/26/2018 19:00,3,-0.0019
MRS1,9/26/2018 19:00,4,0.0279
MRS1,9/26/2018 19:00,5,-0.0244
MRS11,9/26/2018 19:00,1,0.1434
MRS11,9/26/2018 19:00,2,-0.023
MRS11,9/26/2018 19:00,3,0.123
MRS11,9/26/2018 19:00,4,0.0431
MRS11,9/26/2018 19:00,5,0.0177
MRS13A,9/26/2018 19:00,1,-0.052
MRS13A,9/26/2018 19:00,2,0.046
MRS13A,9/26/2018 19:00,3,-0.0658
MRS13A,9/26/2018 19:00,4,0.0431
MRS13A,9/26/2018 19:00,5,-0.0353
MRS1,9/26/2018 20:00,1,-0.0084
MRS1,9/26/2018 20:00,2,-0.0128
MRS1,9/26/2018 20:00,3,-4.00E-04
MRS1,9/26/2018 20:00,4,0.0286
MRS1,9/26/2018 20:00,5,-0.0244
MRS11,9/26/2018 20:00,1,0.1426
MRS11,9/26/2018 20:00,2,-0.023
MRS11,9/26/2018 20:00,3,0.1223
MRS11,9/26/2018 20:00,4,0.0417
MRS11,9/26/2018 20:00,5,0.0177
MRS13A,9/26/2018 20:00,1,-0.052
MRS13A,9/26/2018 20:00,2,0.046
MRS13A,9/26/2018 20:00,3,-0.0665
MRS13A,9/26/2018 20:00,4,0.0446
MRS13A,9/26/2018 20:00,5,-0.0353
MRS1,9/26/2018 21:00,1,-0.0092
MRS1,9/26/2018 21:00,2,-0.0128
MRS1,9/26/2018 21:00,3,-0.0026
MRS1,9/26/2018 21:00,4,0.0286
MRS1,9/26/2018 21:00,5,-0.0251
MRS11,9/26/2018 21:00,1,0.1426
MRS11,9/26/2018 21:00,2,-0.023
MRS11,9/26/2018 21:00,3,0.1216
MRS11,9/26/2018 21:00,4,0.041
MRS11,9/26/2018 21:00,5,0.0177
MRS13A,9/26/2018 21:00,1,-0.052
MRS13A,9/26/2018 21:00,2,0.046
MRS13A,9/26/2018 21:00,3,-0.0673
MRS13A,9/26/2018 21:00,4,0.0439
MRS13A,9/26/2018 21:00,5,-0.036
MRS1,9/26/2018 22:00,1,-0.0099
MRS1,9/26/2018 22:00,2,-0.0128
MRS1,9/26/2018 22:00,3,-0.0019
MRS1,9/26/2018 22:00,4,0.0272
MRS1,9/26/2018 22:00,5,-0.0244
MRS11,9/26/2018 22:00,1,0.1419
MRS11,9/26/2018 22:00,2,-0.023
MRS11,9/26/2018 22:00,3,0.1216
MRS11,9/26/2018 22:00,4,0.0395
MRS11,9/26/2018 22:00,5,0.0177
MRS13A,9/26/2018 22:00,1,-0.052
MRS13A,9/26/2018 22:00,2,0.0453
MRS13A,9/26/2018 22:00,3,-0.0673
MRS13A,9/26/2018 22:00,4,0.0439
MRS13A,9/26/2018 22:00,5,-0.036
MRS1,9/26/2018 23:00,1,-0.0099
MRS1,9/26/2018 23:00,2,-0.0128
MRS1,9/26/2018 23:00,3,-0.0019
MRS1,9/26/2018 23:00,4,0.0279
MRS1,9/26/2018 23:00,5,-0.0244
MRS11,9/26/2018 23:00,1,0.1412
MRS11,9/26/2018 23:00,2,-0.023
MRS11,9/26/2018 23:00,3,0.1216
MRS11,9/26/2018 23:00,4,0.0388
MRS11,9/26/2018 23:00,5,0.0177
MRS13A,9/26/2018 23:00,1,-0.0535
MRS13A,9/26/2018 23:00,2,0.0453
MRS13A,9/26/2018 23:00,3,-0.0673
MRS13A,9/26/2018 23:00,4,0.0439
MRS13A,9/26/2018 23:00,5,-0.036
MRS1,9/27/2018 0:00,1,-0.0106
MRS1,9/27/2018 0:00,2,-0.0135
MRS1,9/27/2018 0:00,3,-0.0012
MRS1,9/27/2018 0:00,4,0.0286
MRS1,9/27/2018 0:00,5,-0.0251
MRS11,9/27/2018 0:00,1,0.1405
MRS11,9/27/2018 0:00,2,-0.0215
MRS11,9/27/2018 0:00,3,0.1201
MRS11,9/27/2018 0:00,4,0.0388
MRS11,9/27/2018 0:00,5,0.0177
MRS13A,9/27/2018 0:00,1,-0.0527
MRS13A,9/27/2018 0:00,2,0.0453
MRS13A,9/27/2018 0:00,3,-0.068
MRS13A,9/27/2018 0:00,4,0.0431
MRS13A,9/27/2018 0:00,5,-0.036
MRS1,9/27/2018 1:00,1,-0.0106
MRS1,9/27/2018 1:00,2,-0.0135
